date,instrument,open,high,low,close,volume,open_interest
2000-11-02,fesx1s,4877.47289837,4901.23299628,4851.81199263,4876.52249445,46032.0,489181.0
2000-11-02,gc1s,166.33425168,168.02578644,165.95835507,166.58484942,33192.63738069,137198.36275161
2000-11-02,hg1s,1.20015469,1.2087734,1.19800002,1.20374582,3851.85470318,24389.27845134
2000-11-02,ho1s,1.41624736,1.41925106,1.39146678,1.3994266,9585.49220057,32691.61545316
2000-11-02,ng1s,0.89783935,0.92609971,0.88600055,0.90891435,237483.01355287,243212.31023902
2000-11-02,nq1s,3040.94220504,3132.25899256,3009.26087059,3090.32781462,49251.0,51092.0
2000-11-02,pl1s,555.19376361,570.50945364,555.19376361,569.36077689,1674.62255691,8093.13845813
2000-11-02,rb1s,1.9929589,2.00537961,1.94892185,1.96202005,7220.44241492,14782.73332391
2000-11-02,si1s,2.67132871,2.69639853,2.63511674,2.63790228,17370.0881052,113089.55883971
2000-11-03,cl1s,55.92107478,56.31621602,55.5431136,56.19595564,38170.42784641,70622.59649885
2000-11-03,es1s,1233.09167981,1241.9040833,1229.86762975,1234.81117317,77883.40605389,62456.76903937
2000-11-03,fesx1s,4856.56401221,4899.33218844,4843.25835738,4874.62168662,48954.0,488738.0
2000-11-03,gc1s,166.64749886,167.96313701,166.08365394,166.71014829,24242.83609223,137010.01309011
2000-11-03,hg1s,1.19943647,1.21954678,1.19943647,1.20446405,5128.61261492,24577.24172079
2000-11-03,ho1s,1.39897605,1.39972697,1.37795011,1.38425789,12044.45459962,31961.85027868
2000-11-03,ng1s,0.90375875,0.94901352,0.89745745,0.94156653,209580.18654756,239844.90825621
2000-11-03,nq1s,3101.04356009,3156.0199934,3072.15763751,3124.33865895,46103.0,50360.0
2000-11-03,pl1s,568.59499239,570.50945364,564.00028538,565.05323907,634.12095574,8096.2724991
2000-11-03,rb1s,1.96134256,1.97602158,1.94214692,1.96360087,5602.86139311,14936.8308316
2000-11-03,si1s,2.64068781,2.6629721,2.64068781,2.65461549,24067.18418048,112746.71634429
2000-11-06,cl1s,55.8008144,56.64263704,55.14797236,56.45365645,36182.07550453,65908.99074225
2000-11-06,es1s,1234.5962365,1248.78205677,1234.5962365,1243.62357667,66986.01012619,63605.94474398
2000-11-06,fesx1s,4894.58016886,4905.98501586,4840.40714563,4849.9111848,39161.0,489914.0
2000-11-06,gc1s,166.71014829,167.52459096,166.39690112,166.64749886,24945.15686393,134430.58043768
2000-11-06,hg1s,1.20518227,1.20733695,1.18650841,1.18866309,4478.39893468,25349.9796063
2000-11-06,ho1s,1.38425789,1.38741178,1.35166768,1.37704899,10164.77660002,31574.32899077
2000-11-06,ng1s,0.94996826,0.95665145,0.91655229,0.92590876,190967.82784319,246584.94923891
2000-11-06,nq1s,3124.33865895,3168.13344481,3085.20289287,3103.83897196,60933.0,51612.0
2000-11-06,pl1s,561.99010106,561.99010106,557.10822487,559.5970245,324.89558029,8076.42357297
2000-11-06,rb1s,1.9602134,1.99860468,1.93085537,1.99228141,6215.26614349,14621.10806441
2000-11-06,si1s,2.65740103,2.66854317,2.65461549,2.66575764,10938.65008919,112001.7967862
2000-11-07,cl1s,56.7285373,57.53599983,56.52237666,57.38137934,34281.03371631,62796.66053967
2000-11-07,es1s,1241.9040833,1243.19370333,1231.15724977,1241.47420996,74182.31587971,62453.27963945
2000-11-07,fesx1s,4876.52249445,4876.52249445,4813.79583598,4865.11764746,41460.0,487504.0
2000-11-07,gc1s,166.8980966,167.90048757,165.70775732,166.27160224,25732.07536495,133423.38860372
2000-11-07,hg1s,1.18938131,1.20087292,1.18866309,1.19297244,6151.27203277,24485.34856683
2000-11-07,ho1s,1.38095381,1.42976403,1.37870103,1.42570903,15797.81800158,32135.63559851
2000-11-07,ng1s,0.92800919,0.97383681,0.92800919,0.97020879,157026.72014398,240473.35030587
2000-11-07,nq1s,3108.9638937,3114.55471743,3017.64710618,3087.99830473,80760.0,55048.0
2000-11-07,pl1s,559.5970245,569.55222302,559.02268612,567.35059257,696.80177508,8245.66178521
2000-11-07,rb1s,2.0001855,2.03247934,1.9929589,2.01215454,6828.11370281,14871.29510994
2000-11-07,si1s,2.66575764,2.67132871,2.64068781,2.64347335,6632.47654735,112735.94642297
2000-11-08,cl1s,57.36419929,57.6219001,56.40211628,57.10649849,34227.4832434,59170.9442816
2000-11-08,es1s,1241.25927329,1250.93142347,1212.67269609,1215.03699947,102737.23849953,66755.70973195
2000-11-08,fesx1s,4878.42330228,4901.23299628,4823.29987514,4835.65512605,47679.0,483742.0
2000-11-08,gc1s,166.33425168,167.14869434,165.89570563,166.71014829,31953.99892878,130848.74450201
2000-11-08,hg1s,1.19297244,1.20087292,1.18794486,1.20087292,3833.75453649,24564.71083616
2000-11-08,ho1s,1.42676033,1.44553349,1.40573439,1.44072756,11537.74721114,31499.08860326
2000-11-08,ng1s,0.98147474,1.03875926,0.98147474,1.01928253,187720.87725324,240096.28507607
2000-11-08,nq1s,3087.53240275,3145.30424792,2843.39976671,2852.25190428,92197.0,55681.0
2000-11-08,pl1s,567.35059257,568.59499239,563.80883925,566.96770032,302.95729351,8310.43196521
2000-11-08,rb1s,2.01102539,2.01667116,1.95795509,1.97421493,7150.92141289,14796.46040075
2000-11-08,si1s,2.64347335,2.66018656,2.64347335,2.65350128,6758.12562944,111249.69728056
2000-11-09,cl1s,57.10649849,58.34346235,57.02059822,58.27474214,36663.44769034,55984.10907323
2000-11-09,es1s,1215.46687281,1221.48509959,1185.16080224,1206.43953264,128551.81905449,75994.47756776
2000-11-09,fesx1s,4804.29179681,4832.8039143,4755.82119708,4797.6389694,62776.0,480191.0
2000-11-09,gc1s,166.8980966,167.64988983,166.0210045,167.21134378,17583.55822965,131488.8141144
2000-11-09,hg1s,1.19800002,1.21523743,1.19440889,1.20733695,4158.86137661,24061.38697019
2000-11-09,ho1s,1.44072756,1.5393993,1.44072756,1.52573244,16586.17746015,30154.74929005
2000-11-09,ng1s,1.02921184,1.05976359,1.01202649,1.039714,272136.35557504,231596.6063543
2000-11-09,nq1s,2860.17223789,2895.58078816,2739.5036258,2849.45649242,71651.0,56830.0
2000-11-09,pl1s,565.81902357,570.31800752,565.81902357,569.64794608,499.35719414,8423.25744003
2000-11-09,rb1s,1.97602158,1.99521721,1.95795509,1.97963487,6708.9981006,14855.35398845
2000-11-09,si1s,2.65740103,2.6629721,2.63790228,2.65461549,8134.88057174,106968.65355514
2000-11-10,cl1s,58.29192219,58.63552326,57.74216047,58.44654267,36835.15844586,51333.36691527
2000-11-10,es1s,1207.72915266,1210.52332938,1178.28282878,1180.00232214,105504.33263039,79340.81208414
2000-11-10,fesx1s,4783.38291066,4812.84543206,4704.4993856,4707.35059735,61786.0,477958.0
2000-11-10,gc1s,167.27399321,167.39929209,166.08365394,166.33425168,28787.17072184,131132.86517784
2000-11-10,hg1s,1.20805517,1.21092807,1.19225421,1.20446405,4416.44067178,24090.62570099
2000-11-10,ho1s,1.5281354,1.54841042,1.49884927,1.51311687,11061.00280883,28044.0233748
2000-11-10,ng1s,1.03875926,1.05498988,1.02061917,1.04181444,235686.71669423,224112.90894616
2000-11-10,nq1s,2855.9791201,2863.43355173,2694.77703599,2696.6406439,93263.0,56835.0
2000-11-10,pl1s,570.50945364,574.24265309,564.95751601,567.25486951,906.7825199,8587.27225066
2000-11-10,rb1s,1.9805382,2.00763792,1.95343847,1.96405253,7742.07133463,14607.8237965
2000-11-10,si1s,2.65461549,2.65740103,2.62676014,2.63121699,13352.90745216,104715.945012
2000-11-13,cl1s,58.66988337,59.27118525,58.27474214,59.21964509,39533.05455377,45255.9703106
2000-11-13,es1s,1176.99320875,1180.43219548,1147.76182154,1168.18080525,141345.12226815,85820.62772223
2000-11-13,fesx1s,4675.0368642,4689.29292294,4589.50051173,4608.50859006,81530.0,476817.0
2000-11-13,gc1s,166.33425168,167.14869434,165.95835507,166.20895281,20343.35962572,126347.50682885
2000-11-13,hg1s,1.19943647,1.19943647,1.1721439,1.17932616,7762.88302823,23805.89615579
2000-11-13,ho1s,1.52438077,1.55141413,1.50185298,1.52633318,8846.40520817,27800.99026469
2000-11-13,ng1s,1.06262781,1.09604378,1.06262781,1.08802395,204877.3452092,238373.30645656
2000-11-13,nq1s,2691.04982018,2788.88923538,2567.11989425,2634.67568094,77616.0,60975.0
2000-11-13,pl1s,567.25486951,568.59499239,559.02268612,560.74570125,559.94865284,8463.99997261
2000-11-13,rb1s,1.96473002,2.00199215,1.96473002,1.99905634,4189.85809702,14347.89495451
2000-11-13,si1s,2.62954567,2.63233121,2.60726139,2.61171824,14304.25050226,103773.57689634
2000-11-14,cl1s,59.21964509,60.17252377,58.97260247,59.92548115,28139.11223996,70189.67022985
2000-11-14,es1s,1168.39574193,1203.43041925,1167.96586858,1198.91674916,117876.5815879,80921.51024465
2000-11-14,fesx1s,4666.48322895,4796.68856548,4661.73120937,4790.03573807,78474.0,474235.0
2000-11-14,gc1s,166.20895281,166.77279773,165.95835507,166.27160224,28249.25685806,125324.35315916
2000-11-14,hg1s,1.17932616,1.19081776,1.17932616,1.18866309,3671.54919656,24481.17160529
2000-11-14,ho1s,1.5281354,1.5874586,1.52738448,1.58310322,17053.60004453,26874.13522557
2000-11-14,ng1s,1.08649636,1.15046407,1.07904937,1.14874554,197341.27763025,241269.37690212
2000-11-14,nq1s,2633.27797501,2858.77453196,2632.34617105,2848.99059044,73292.0,59381.0
2000-11-14,pl1s,557.20394793,564.67034682,557.20394793,564.1917315,333.25302287,8394.006391
2000-11-14,rb1s,1.99860468,2.02118778,1.99747552,2.01509035,5114.44314316,13495.04495505
2000-11-14,si1s,2.61283246,2.61840353,2.60169032,2.61561799,11462.78626018,99867.68543029
2000-11-15,cl1s,59.85489754,61.8488844,59.73137623,61.74300899,41289.47473903,74716.50046655
2000-11-15,es1s,1198.70181249,1207.51421599,1187.74004229,1201.49598921,104007.38006779,77178.54727151
2000-11-15,fesx1s,4804.29179681,4834.70472214,4764.37483233,4818.54785556,71341.0,475409.0
2000-11-15,gc1s,166.33425168,167.02339547,166.14630337,166.39690112,15923.52731473,123276.44963623
2000-11-15,hg1s,1.19009954,1.19512712,1.17932616,1.18794486,4635.03499255,24274.4120089
2000-11-15,ho1s,1.58370396,1.63101233,1.57694563,1.61764584,16117.42318749,25923.97564164
2000-11-15,ng1s,1.14301709,1.20679385,1.12945975,1.19629169,265794.32789046,253466.38968278
2000-11-15,nq1s,2837.34304101,2940.77327994,2812.18433424,2903.96702375,68917.0,60627.0
2000-11-15,pl1s,564.76606988,564.76606988,559.97991675,559.97991675,369.81683415,8391.91703036
2000-11-15,rb1s,2.01509035,2.08442047,1.99634637,2.07629056,7957.71928361,13905.08602437
2000-11-15,si1s,2.61561799,2.62118907,2.59890478,2.61171824,11850.50342777,97799.8605365
2000-11-16,cl1s,61.76065489,62.02534341,60.71954671,60.80777622,47602.55546471,82316.56560229
2000-11-16,es1s,1200.8511792,1206.0096593,1183.44130887,1185.80561225,101599.69412795,74363.76467517
2000-11-16,fesx1s,4822.34947122,4822.34947122,4735.86271484,4776.73008324,69531.0,478590.0
2000-11-16,gc1s,166.45955055,168.6522808,166.20895281,166.83544717,12804.58461495,122395.35630446
2000-11-16,hg1s,1.18794486,1.18794486,1.17429858,1.1778897,2314.03669499,24348.90115642
2000-11-16,ho1s,1.61524288,1.61524288,1.57394192,1.58295304,14007.36311638,24605.60424979
2000-11-16,ng1s,1.18388004,1.20011066,1.10463646,1.10711879,288407.76764438,254419.52679145
2000-11-16,nq1s,2902.10341584,2922.13720086,2732.51509615,2738.57182185,73526.0,63369.0
2000-11-16,pl1s,558.16117855,558.16117855,553.27930236,553.9493638,830.52085636,8250.88518682
2000-11-16,rb1s,2.07764554,2.1115202,2.06635399,2.08351715,8062.66500005,14580.81245177
2000-11-16,si1s,2.61004692,2.6239746,2.60169032,2.60336164,11164.81843695,95324.57361937
2000-11-17,cl1s,60.70190081,61.919468,59.81960574,61.8135926,48147.15785047,85696.95398009
2000-11-17,es1s,1185.37573891,1198.05700248,1169.47042528,1178.28282878,105449.66536508,81963.67768527
2000-11-17,fesx1s,4743.46594617,4794.78775765,4714.00342477,4716.85463652,58202.0,475367.0
2000-11-17,gc1s,167.02339547,167.58724039,166.39690112,166.77279773,57670.11245801,115841.42655764
2000-11-17,hg1s,1.17645325,1.18722664,1.17142568,1.18435373,5466.94649992,22772.79433408
2000-11-17,ho1s,1.56943636,1.62200122,1.55141413,1.62019899,19539.86205321,23092.80636984
2000-11-17,ng1s,1.09795326,1.17242314,1.06071833,1.1647852,293660.4957762,255294.1086439
2000-11-17,nq1s,2739.5036258,2822.90007972,2664.49340748,2739.03772383,76522.0,63391.0
2000-11-17,pl1s,555.19376361,562.85160863,555.19376361,560.45853206,659.19328348,8198.6511707
2000-11-17,rb1s,2.07538723,2.08667878,2.03812511,2.07335475,8022.81219634,13704.05077008
2000-11-17,si1s,2.60447585,2.61004692,2.59333371,2.59500503,12936.47049439,90835.31141506
2000-11-20,cl1s,61.72536309,63.24291061,61.72536309,62.14886472,49077.6855481,83915.23712178
2000-11-20,es1s,1177.63801877,1180.86206883,1156.57422504,1158.07878173,96431.89285708,84652.84188474
2000-11-20,fesx1s,4748.21796575,4763.42442841,4604.70697439,4612.31020572,63959.0,477453.0
2000-11-20,gc1s,166.96074604,167.52459096,166.83544717,167.14869434,25575.64937489,111576.42405314
2000-11-20,hg1s,1.18866309,1.18938131,1.17286213,1.18507196,4794.45569145,21259.34193489
2000-11-20,ho1s,1.61824658,1.66480403,1.61824658,1.64633123,8969.58637357,22091.37678734
2000-11-20,ng1s,1.18407099,1.22111498,1.17433262,1.19323651,321757.09241349,242541.9720527
2000-11-20,nq1s,2729.2537823,2745.09444953,2599.73303265,2622.56222953,72292.0,67697.0
2000-11-20,pl1s,559.97991675,566.68053113,559.02268612,563.80883925,360.41471125,8208.0532936
2000-11-20,rb1s,2.08893709,2.10248696,2.06070821,2.07696805,3420.69898536,12900.35256187
2000-11-20,si1s,2.59611924,2.60726139,2.59054817,2.59333371,13114.1741962,88717.22688844
2000-11-21,cl1s,62.07828112,62.99586799,61.58419588,62.04298931,35607.70208591,83230.09218486
2000-11-21,es1s,1159.15346509,1171.61979199,1149.05144156,1165.60156521,95801.47460617,84852.90081308
2000-11-21,fesx1s,4618.96303314,4679.78888378,4596.15333915,4671.23524853,91893.0,479761.0
2000-11-21,gc1s,167.27399321,167.64988983,166.58484942,166.71014829,18720.04093295,95866.78533706
2000-11-21,hg1s,1.18507196,1.19225421,1.17645325,1.18938131,5135.57421749,19670.70422792
2000-11-21,ho1s,1.64452901,1.65954754,1.63251419,1.64317734,13936.78363783,20000.62619622
2000-11-21,ng1s,1.18177961,1.24307404,1.1714684,1.22359731,171470.41325221,219551.46706897
2000-11-21,nq1s,2623.49403349,2682.66358459,2568.98350216,2616.03960185,66505.0,70351.0
2000-11-21,pl1s,564.76606988,567.5420387,558.16117855,558.83123999,411.60404705,8032.54699943
2000-11-21,rb1s,2.06635399,2.08667878,2.05506244,2.06996729,6136.003345,12402.19251546
2000-11-21,si1s,2.59333371,2.60726139,2.57662049,2.57940603,9308.80199582,83474.0701916
2000-11-22,cl1s,62.11357292,62.88999258,61.17834015,62.46649095,31980.79753973,81832.60052691
2000-11-22,es1s,1165.81650188,1170.11523529,1136.58511466,1137.44486134,89356.55296721,85069.24360767
2000-11-22,fesx1s,4637.02070755,4659.83040154,4538.17870025,4550.53395117,88110.0,479774.0
2000-11-22,gc1s,166.77279773,167.71253926,166.52219999,167.08604491,44067.43605704,81681.50193229
2000-11-22,hg1s,1.19225421,1.19225421,1.16783455,1.17932616,1725.78127764,18399.51559824
2000-11-22,ho1s,1.64317734,1.65087372,1.62239711,1.6317867,8515.69069187,35516.69286881
2000-11-22,ng1s,1.22549967,1.26316637,1.20419325,1.25251316,105589.95446493,266837.12194697
2000-11-22,nq1s,2615.1077979,2651.91405409,2494.90508778,2499.56410756,18093.0,71636.0
2000-11-22,pl1s,559.97991675,562.75588556,556.15099424,558.35262468,241.32115449,7969.86618008
2000-11-22,rb1s,2.07225606,2.09193952,2.03700894,2.07523147,3911.26412914,10901.46908916
2000-11-22,si1s,2.57940603,2.58776264,2.57383496,2.57829182,19191.99979547,76382.07700119
2000-11-23,fesx1s,4568.59162558,4636.07030363,4528.67466109,4633.21909188,47588.0,483064.0
2000-11-24,es1s,1143.46308812,1160.22814844,1143.46308812,1157.64890839,28060.5909655,84129.43189782
2000-11-24,fesx1s,4632.26868797,4734.91231093,4593.3021274,4730.16029134,71109.0,485830.0
2000-11-24,nq1s,2548.94971714,2650.98225014,2542.89299143,2636.07338687,74556.0,71318.0
2000-11-27,cl1s,62.07828112,62.97822209,61.79594669,62.43119914,28120.4110134,79142.45742055
2000-11-27,es1s,1159.36840176,1175.9185254,1159.36840176,1168.18080525,103908.51373693,82535.93927097
2000-11-27,fesx1s,4752.96998533,4790.98614199,4709.25140519,4721.6066561,69990.0,486146.0
2000-11-27,gc1s,167.39626779,169.94009543,166.77582202,169.38169424,22337.16587198,91148.98200145
2000-11-27,hg1s,1.18430522,1.21417958,1.18217133,1.20991182,8149.22738067,19723.89985976
2000-11-27,ho1s,1.6273228,1.64086843,1.60469544,1.62332068,12149.21663325,37426.0318178
2000-11-27,ng1s,1.22017306,1.27077581,1.18897437,1.23139698,101200.66726534,284662.35894556
2000-11-27,nq1s,2653.777662,2729.2537823,2580.16514961,2605.78975835,98233.0,71002.0
2000-11-27,pl1s,556.43816343,570.41373058,556.43816343,570.03083833,728.14218476,8137.01503168
2000-11-27,rb1s,2.06905178,2.08736197,2.04845281,2.05737903,5165.64743061,12483.10181341
2000-11-27,si1s,2.57938943,2.6205499,2.57390137,2.61780587,13031.92128801,61336.76375796
2000-11-28,cl1s,62.36061554,62.36061554,60.33133688,60.38427458,24765.52430819,78328.670713
2000-11-28,es1s,1167.96586858,1173.12434868,1149.91118824,1150.77093493,132911.24267889,80063.1178661
2000-11-28,fesx1s,4694.04494253,4731.11069526,4646.52474671,4648.42555454,72829.0,493110.0
2000-11-28,gc1s,169.5057834,170.00214001,168.63715932,169.13351594,52183.44898168,104829.46861098
2000-11-28,hg1s,1.21062311,1.22342641,1.20777793,1.22271512,4851.71805239,22647.44309069
2000-11-28,ho1s,1.62085784,1.62085784,1.53542801,1.53804478,20945.55871197,35597.25021133
2000-11-28,ng1s,1.21941212,1.2256899,1.14712248,1.18079423,134301.67504478,294239.94131401
2000-11-28,nq1s,2606.25566033,2636.53928885,2447.38308611,2457.63292961,102622.0,74627.0
2000-11-28,pl1s,570.50945364,576.2528374,568.59499239,574.05120696,879.62083152,8416.9893581
2000-11-28,rb1s,2.05188597,2.05760791,1.98665591,1.98894468,7187.25367787,13241.14954174
2000-11-28,si1s,2.61780587,2.63427005,2.61506184,2.61945229,35701.12329361,77326.01282147
2000-11-29,cl1s,60.33133688,61.58419588,59.76666803,61.10775654,40034.79244758,79399.74096179
2000-11-29,es1s,1150.34106159,1167.1061219,1146.04232817,1147.97675821,130416.32174123,90135.85228107
2000-11-29,fesx1s,4611.35980181,4704.4993856,4592.35172348,4682.64009553,89129.0,492074.0
2000-11-29,gc1s,169.07147136,169.31964967,167.21013406,167.27217864,43544.49890781,121648.02159994
2000-11-29,hg1s,1.21702476,1.22982806,1.21489088,1.22058123,6147.24346105,25242.00862696
2000-11-29,ho1s,1.53850656,1.57006172,1.52003525,1.56636746,17816.81547333,37117.44522346
2000-11-29,ng1s,1.16785819,1.23653335,1.15092719,1.1758481,160353.54014799,285009.29661642
2000-11-29,nq1s,2462.29194938,2504.68902931,2352.80498475,2357.46400452,113233.0,79862.0
2000-11-29,pl1s,577.11434497,578.16729866,569.0736077,574.91271453,912.00592151,8416.9893581
2000-11-29,rb1s,1.99237785,2.05188597,1.98207836,2.03883996,6995.01102631,14353.098515
2000-11-29,si1s,2.6205499,2.62603796,2.57390137,2.57938943,34549.53293371,98424.53303873
2000-11-30,cl1s,61.12540244,61.93711391,59.46668771,59.67843853,45467.78211699,78257.83273358
2000-11-30,es1s,1145.8273915,1146.68713818,1114.87651092,1136.15524132,141554.48626292,91349.00031742
2000-11-30,fesx1s,4633.21909188,4641.77272713,4561.93879816,4565.74041383,82969.0,481061.0
2000-11-30,gc1s,167.39626779,169.69191713,167.21013406,169.56782797,38907.51022077,120199.06336927
2000-11-30,hg1s,1.21986994,1.22342641,1.1992424,1.20279887,0.0,25894.34046594
2000-11-30,ho1s,1.56236534,1.60700435,1.55466896,1.57390991,17883.73004011,37166.81907855
2000-11-30,ng1s,1.16995078,1.28028761,1.16462418,1.25346434,206233.41880433,293099.25230525
2000-11-30,nq1s,2337.4302195,2412.44043782,2268.94262885,2357.46400452,87867.0,83196.0
2000-11-30,pl1s,576.2528374,583.62351323,576.2528374,579.98603685,1050.9484044,8678.15943871
2000-11-30,rb1s,2.0404421,2.06332984,1.98551152,1.98802918,7337.55247819,13834.48027089
2000-11-30,si1s,2.57390137,2.6123178,2.57390137,2.61122019,24615.24394291,100683.98247905
